Mean TemperatureC,MeanDew PointC, Mean Humidity, Mean Sea Level PressurehPa, Mean VisibilityKm, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,WindDirDegrees,Precipitationmm, CloudCover
3.0,-12.0,39.0,1026,,5,,344,0.0,
4.0,-13.0,35.0,1027,,6,27.0,340,0.0,
6.0,-13.0,31.0,1028,,6,,345,0.0,
8.0,-11.0,35.0,1027,,6,24.0,323,0.0,
8.0,-8.0,35.0,1024,,6,37.0,259,0.0,
12.0,-2.0,42.0,1021,10.0,5,34.0,344,0.0,1.0
10.0,-2.0,46.0,1021,,6,,1,0.0,
10.0,-1.0,52.0,1021,,5,24.0,316,0.0,
11.0,1.0,51.0,1022,10.0,5,24.0,290,0.0,1.0
11.0,1.0,51.0,1021,10.0,6,26.0,321,0.0,2.0
8.0,4.0,71.0,1024,10.0,6,42.0,201,0.0,3.0
9.0,4.0,71.0,1028,9.0,6,39.0,212,0.0,2.0
10.0,6.0,72.0,1026,10.0,10,45.0,253,0.0,3.0
8.0,-2.0,50.0,1027,10.0,10,,9,0.0,2.0
7.0,-7.0,41.0,1025,,10,23.0,42,0.0,
6.0,-8.0,39.0,1027,10.0,8,,8,0.0,1.0
7.0,-4.0,41.0,1028,,13,53.0,2,0.0,
11.0,-4.0,40.0,1028,,11,45.0,11,0.0,
9.0,-4.0,40.0,1031,,6,,53,0.0,
11.0,-3.0,40.0,1025,,6,,21,0.0,
12.0,-3.0,39.0,1024,,6,,286,0.0,
13.0,-3.0,38.0,1024,,6,42.0,305,0.0,
14.0,-4.0,34.0,1025,,6,26.0,329,0.0,
15.0,-4.0,30.0,1025,,6,26.0,8,0.0,
12.0,-1.0,41.0,1023,10.0,8,55.0,230,0.0,1.0
9.0,3.0,61.0,1023,10.0,13,69.0,243,0.0,2.0
9.0,-3.0,45.0,1024,10.0,16,71.0,297,0.0,1.0
7.0,-5.0,43.0,1028,10.0,13,45.0,27,0.0,2.0
6.0,-4.0,46.0,1026,10.0,14,40.0,36,0.0,1.0
4.0,2.0,87.0,1020,9.0,18,47.0,63,0.0,5.0
8.0,3.0,73.0,1023,8.0,3,,159,0.0,2.0
10.0,2.0,60.0,1021,9.0,6,,34,0.0,
12.0,2.0,53.0,1021,,6,40.0,215,0.0,
12.0,1.0,50.0,1023,,6,27.0,254,0.0,
12.0,-2.0,43.0,1024,,8,32.0,101,0.0,
11.0,-1.0,45.0,1025,10.0,6,26.0,34,0.0,1.0
12.0,-1.0,43.0,1024,10.0,6,,56,0.0,1.0
12.0,-3.0,38.0,1021,10.0,6,,46,0.0,1.0
13.0,-3.0,34.0,1017,,6,29.0,22,0.0,
13.0,-1.0,40.0,1011,,6,34.0,268,0.0,
14.0,3.0,46.0,1008,10.0,5,45.0,200,0.0,1.0
14.0,6.0,62.0,1007,10.0,8,55.0,215,0.0,2.0
13.0,8.0,80.0,1005,10.0,6,32.0,104,0.0,5.0
10.0,9.0,94.0,1006,8.0,5,47.0,359,0.0,6.0
11.0,7.0,86.0,1006,9.0,11,47.0,193,0.0,6.0
7.0,3.0,76.0,1008,10.0,13,60.0,206,0.0,4.0
7.0,3.0,73.0,1012,10.0,14,50.0,228,0.0,3.0
10.0,3.0,65.0,1017,10.0,6,27.0,166,0.0,1.0
12.0,3.0,55.0,1013,31.0,6,47.0,255,0.0,
14.0,6.0,56.0,1006,12.0,16,74.0,231,0.51,2.0
12.0,2.0,50.0,1010,12.0,19,42.0,274,0.0,3.0
12.0,6.0,65.0,1005,11.0,8,27.0,116,0.0,3.0
10.0,0.0,51.0,1008,12.0,13,53.0,341,0.0,3.0
11.0,3.0,67.0,1005,11.0,26,63.0,279,0.51,3.0
8.0,0.0,57.0,1010,12.0,18,42.0,354,0.0,1.0
9.0,-4.0,43.0,1019,12.0,31,66.0,2,0.0,1.0
10.0,-2.0,41.0,1017,14.0,11,35.0,278,0.0,1.0
11.0,2.0,54.0,1009,11.0,24,52.0,269,0.0,3.0
12.0,4.0,62.0,1004,12.0,26,64.0,256,0.0,4.0
14.0,4.0,54.0,1009,11.0,24,60.0,254,0.0,3.0
13.0,6.0,58.0,1014,12.0,16,42.0,244,0.25,2.0
13.0,3.0,48.0,1015,13.0,18,60.0,243,0.0,1.0
12.0,3.0,52.0,1014,12.0,13,58.0,249,0.0,3.0
12.0,-1.0,39.0,1014,13.0,26,66.0,275,0.0,1.0
13.0,3.0,50.0,1008,13.0,16,53.0,202,0.0,2.0
13.0,8.0,75.0,1008,9.0,19,37.0,228,0.25,5.0
14.0,9.0,78.0,1010,11.0,10,71.0,214,4.06,5.0
10.0,7.0,81.0,1007,11.0,13,60.0,237,3.05,5.0
9.0,5.0,81.0,1010,11.0,14,61.0,192,3.05,5.0
10.0,4.0,76.0,1012,10.0,11,45.0,231,1.02,3.0
9.0,4.0,72.0,1015,11.0,8,47.0,192,0.0,3.0
11.0,4.0,63.0,1015,12.0,6,63.0,247,0.0,2.0
12.0,7.0,73.0,1013,11.0,8,50.0,209,2.03,3.0
12.0,9.0,84.0,1010,10.0,14,60.0,201,4.06,4.0
12.0,8.0,79.0,1010,11.0,14,53.0,190,0.0,4.0
13.0,8.0,74.0,1014,11.0,6,50.0,225,0.0,4.0
13.0,8.0,67.0,1019,12.0,8,61.0,235,0.0,3.0
18.0,11.0,65.0,1019,11.0,13,53.0,205,0.0,4.0
18.0,9.0,58.0,1019,31.0,8,42.0,207,0.0,
21.0,9.0,49.0,1021,31.0,8,39.0,319,0.0,
23.0,10.0,44.0,1025,24.0,6,35.0,331,0.0,6.0
24.0,11.0,48.0,1025,17.0,6,,350,0.0,1.0
23.0,9.0,43.0,1021,23.0,10,47.0,308,0.0,
22.0,7.0,38.0,1016,30.0,13,48.0,305,0.0,
21.0,4.0,34.0,1017,29.0,13,,26,0.0,
20.0,3.0,35.0,1019,31.0,8,,10,0.0,
22.0,9.0,45.0,1014,27.0,8,48.0,201,0.0,8.0
21.0,3.0,32.0,1007,27.0,14,53.0,237,0.0,8.0
18.0,8.0,57.0,1007,11.0,19,50.0,234,0.0,3.0
13.0,4.0,59.0,1009,11.0,13,37.0,274,0.25,4.0
12.0,2.0,51.0,1015,12.0,11,50.0,305,0.0,2.0
16.0,4.0,46.0,1021,13.0,6,,359,0.0,1.0
19.0,6.0,44.0,1022,31.0,8,,356,0.0,
22.0,3.0,30.0,1019,29.0,6,40.0,354,0.0,
23.0,5.0,33.0,1014,16.0,10,53.0,266,0.0,1.0
20.0,0.0,28.0,1016,29.0,16,61.0,216,0.0,
19.0,1.0,31.0,1017,31.0,6,32.0,314,0.0,
22.0,1.0,23.0,1015,12.0,8,27.0,311,0.0,1.0
22.0,4.0,32.0,1015,29.0,10,52.0,252,0.0,
23.0,2.0,28.0,1018,16.0,6,29.0,300,0.0,1.0
24.0,3.0,26.0,1019,17.0,8,,35,0.0,1.0
25.0,3.0,24.0,1016,22.0,8,40.0,109,0.0,1.0
23.0,8.0,36.0,1014,14.0,11,58.0,266,0.0,1.0
23.0,9.0,40.0,1015,12.0,14,42.0,270,0.0,2.0
21.0,6.0,34.0,1017,28.0,6,29.0,327,0.0,
24.0,7.0,33.0,1016,29.0,10,48.0,261,0.0,
24.0,9.0,37.0,1013,15.0,13,55.0,228,0.0,1.0
23.0,10.0,40.0,1009,15.0,19,60.0,232,0.0,1.0
19.0,4.0,35.0,1014,15.0,11,35.0,259,0.0,1.0
19.0,3.0,33.0,1018,28.0,10,61.0,292,0.0,
23.0,10.0,41.0,1016,13.0,18,52.0,271,0.0,2.0
22.0,5.0,33.0,1012,15.0,24,60.0,287,0.0,5.0
18.0,3.0,35.0,1016,13.0,19,34.0,302,0.0,2.0
19.0,2.0,34.0,1017,24.0,8,29.0,356,0.0,1.0
22.0,3.0,28.0,1015,31.0,10,58.0,223,0.0,
23.0,6.0,31.0,1018,31.0,16,61.0,218,0.0,
23.0,4.0,28.0,1020,29.0,13,52.0,246,0.0,
24.0,6.0,30.0,1017,24.0,10,53.0,232,0.0,1.0
23.0,7.0,32.0,1015,15.0,8,35.0,230,0.0,2.0
22.0,14.0,63.0,1014,11.0,11,24.0,122,0.0,2.0
22.0,8.0,51.0,1015,15.0,8,50.0,275,0.0,3.0
24.0,7.0,31.0,1016,13.0,14,47.0,229,0.0,1.0
23.0,3.0,25.0,1019,28.0,10,42.0,290,0.0,
26.0,3.0,25.0,1021,31.0,8,47.0,243,0.0,
27.0,3.0,21.0,1021,31.0,5,29.0,315,0.0,
30.0,6.0,22.0,1020,29.0,10,34.0,354,0.0,
31.0,6.0,21.0,1020,15.0,10,48.0,252,0.0,1.0
31.0,5.0,20.0,1017,13.0,8,53.0,316,0.0,1.0
29.0,5.0,20.0,1013,11.0,16,66.0,232,0.0,
26.0,5.0,25.0,1013,9.0,18,61.0,225,0.0,
22.0,3.0,28.0,1014,31.0,14,66.0,240,0.0,
21.0,3.0,31.0,1018,13.0,14,,28,0.0,1.0
21.0,1.0,29.0,1019,31.0,8,39.0,97,0.0,
24.0,1.0,22.0,1017,31.0,8,40.0,266,0.0,
24.0,5.0,25.0,1012,14.0,11,60.0,279,0.0,1.0
22.0,4.0,30.0,1011,14.0,11,48.0,284,0.0,1.0
22.0,4.0,29.0,1013,30.0,8,42.0,255,0.0,
23.0,5.0,28.0,1012,31.0,13,64.0,251,0.0,
23.0,4.0,30.0,1014,31.0,10,48.0,272,0.0,
23.0,1.0,20.0,1014,31.0,13,52.0,249,0.0,
22.0,-1.0,19.0,1015,31.0,13,63.0,231,0.0,
22.0,1.0,22.0,1017,15.0,13,47.0,227,0.0,1.0
23.0,3.0,28.0,1020,31.0,10,48.0,282,0.0,
25.0,1.0,20.0,1016,30.0,13,55.0,230,0.0,
25.0,6.0,31.0,1015,14.0,11,40.0,312,0.0,1.0
23.0,3.0,28.0,1020,16.0,8,32.0,8,0.0,1.0
26.0,7.0,32.0,1025,16.0,13,47.0,34,0.0,5.0
28.0,3.0,20.0,1026,31.0,10,,17,0.0,
28.0,3.0,19.0,1022,17.0,8,37.0,141,0.0,1.0
28.0,1.0,16.0,1015,14.0,8,35.0,302,0.0,1.0
26.0,2.0,18.0,1013,30.0,10,48.0,268,0.0,
27.0,8.0,29.0,1017,16.0,11,35.0,12,0.0,1.0
27.0,4.0,26.0,1019,31.0,13,24.0,26,0.0,
26.0,1.0,19.0,1015,31.0,10,,31,0.0,
27.0,11.0,37.0,1013,16.0,10,37.0,159,0.0,1.0
28.0,9.0,32.0,1014,14.0,11,48.0,170,1.02,1.0
27.0,13.0,50.0,1014,11.0,11,66.0,73,5.08,2.0
24.0,14.0,55.0,1014,12.0,13,37.0,7,0.51,2.0
23.0,12.0,48.0,1014,13.0,8,42.0,307,0.0,1.0
25.0,8.0,37.0,1016,15.0,8,52.0,230,0.0,1.0
26.0,6.0,30.0,1018,31.0,8,40.0,268,0.0,
27.0,2.0,21.0,1017,31.0,13,58.0,260,0.0,
24.0,-2.0,18.0,1015,31.0,14,74.0,254,0.0,
25.0,2.0,22.0,1015,31.0,8,60.0,276,0.0,
27.0,4.0,23.0,1016,27.0,8,48.0,296,0.0,
25.0,4.0,23.0,1013,31.0,10,52.0,232,0.0,
23.0,6.0,31.0,1010,13.0,11,48.0,294,0.0,2.0
22.0,7.0,44.0,1017,16.0,6,29.0,345,0.0,1.0
25.0,9.0,35.0,1020,14.0,10,55.0,105,0.0,1.0
27.0,10.0,34.0,1020,31.0,10,39.0,149,0.0,
29.0,8.0,26.0,1020,17.0,8,37.0,293,0.0,1.0
30.0,5.0,20.0,1021,12.0,10,39.0,338,0.0,1.0
29.0,1.0,19.0,1018,22.0,13,63.0,267,0.0,
26.0,2.0,20.0,1015,31.0,13,47.0,237,0.0,
24.0,3.0,23.0,1013,31.0,6,53.0,209,0.0,8.0
24.0,5.0,26.0,1012,31.0,13,52.0,226,0.0,
23.0,11.0,43.0,1015,13.0,18,58.0,241,0.0,5.0
24.0,12.0,46.0,1018,13.0,10,50.0,242,0.0,2.0
28.0,9.0,33.0,1016,29.0,6,37.0,324,0.0,
29.0,7.0,26.0,1017,18.0,6,50.0,237,0.0,1.0
31.0,9.0,25.0,1020,23.0,10,45.0,168,0.0,
29.0,8.0,26.0,1021,17.0,8,39.0,245,0.0,
29.0,6.0,22.0,1020,14.0,8,52.0,281,0.0,
28.0,5.0,22.0,1016,13.0,8,47.0,289,0.0,1.0
26.0,4.0,22.0,1013,24.0,11,55.0,231,0.0,
23.0,4.0,27.0,1013,31.0,13,53.0,240,0.0,
25.0,7.0,31.0,1016,13.0,10,45.0,276,0.0,2.0
23.0,3.0,28.0,1019,31.0,8,42.0,343,0.0,
24.0,3.0,26.0,1018,30.0,8,42.0,273,0.0,
23.0,1.0,21.0,1019,31.0,10,42.0,211,0.0,
24.0,7.0,29.0,1018,15.0,10,66.0,214,0.0,1.0
26.0,4.0,25.0,1020,18.0,10,53.0,16,0.0,1.0
20.0,2.0,34.0,1025,31.0,19,47.0,45,0.0,
18.0,1.0,31.0,1023,31.0,11,34.0,30,0.0,
19.0,-1.0,25.0,1022,31.0,13,37.0,54,0.0,
21.0,4.0,34.0,1021,25.0,16,52.0,46,0.0,1.0
22.0,7.0,39.0,1019,31.0,14,48.0,33,0.0,
22.0,7.0,38.0,1017,15.0,10,34.0,8,0.0,1.0
23.0,7.0,35.0,1020,15.0,5,,32,0.0,1.0
24.0,7.0,32.0,1022,13.0,6,39.0,240,0.0,1.0
25.0,8.0,35.0,1020,12.0,8,47.0,333,0.51,2.0
22.0,10.0,47.0,1018,13.0,6,40.0,244,0.0,2.0
22.0,7.0,36.0,1017,13.0,8,40.0,246,0.0,1.0
22.0,6.0,36.0,1019,30.0,5,35.0,269,0.0,
23.0,6.0,32.0,1019,27.0,6,37.0,318,0.0,
20.0,7.0,41.0,1019,31.0,14,,25,0.0,
21.0,1.0,33.0,1018,31.0,10,24.0,310,0.0,
23.0,-1.0,20.0,1016,31.0,6,39.0,293,0.0,
22.0,-1.0,21.0,1015,31.0,8,45.0,292,0.0,
23.0,3.0,24.0,1015,31.0,8,50.0,236,0.0,
22.0,6.0,33.0,1015,29.0,8,52.0,180,0.0,
24.0,10.0,44.0,1015,14.0,10,,18,0.0,1.0
23.0,12.0,47.0,1017,12.0,10,37.0,127,0.0,3.0
23.0,13.0,52.0,1016,12.0,10,45.0,180,0.0,1.0
23.0,10.0,43.0,1015,12.0,6,34.0,252,0.0,2.0
22.0,10.0,54.0,1013,13.0,11,66.0,218,0.0,3.0
18.0,9.0,57.0,1016,12.0,26,58.0,234,0.0,2.0
16.0,8.0,58.0,1010,12.0,23,64.0,230,0.0,3.0
16.0,7.0,62.0,1007,11.0,19,40.0,250,0.51,4.0
13.0,7.0,61.0,1014,13.0,5,,28,0.76,5.0
14.0,15.0,96.0,1013,8.0,10,,1,32.0,6.0
16.0,12.0,77.0,1013,11.0,13,35.0,39,3.05,4.0
14.0,7.0,62.0,1020,13.0,6,,67,0.0,2.0
15.0,8.0,66.0,1021,28.0,5,26.0,184,0.0,
16.0,9.0,64.0,1022,27.0,5,40.0,248,0.0,
17.0,9.0,62.0,1020,29.0,5,35.0,254,0.0,
17.0,8.0,58.0,1018,31.0,5,26.0,340,0.0,
18.0,7.0,53.0,1019,31.0,6,32.0,304,0.0,
17.0,9.0,59.0,1021,16.0,6,42.0,283,0.0,1.0
20.0,12.0,60.0,1023,21.0,3,,187,0.0,
21.0,12.0,58.0,1021,26.0,5,47.0,276,0.0,
20.0,12.0,59.0,1019,17.0,5,37.0,219,0.0,1.0
20.0,14.0,65.0,1016,14.0,8,42.0,253,0.0,2.0
20.0,13.0,61.0,1013,12.0,16,58.0,239,0.0,3.0
17.0,13.0,77.0,1015,11.0,10,,37,4.06,4.0
16.0,8.0,61.0,1015,12.0,8,39.0,266,0.0,1.0
13.0,7.0,63.0,1010,11.0,11,52.0,233,0.0,2.0
11.0,3.0,55.0,1013,31.0,13,29.0,301,0.0,
12.0,4.0,63.0,1016,31.0,6,42.0,265,0.0,
14.0,5.0,58.0,1011,31.0,8,60.0,233,0.0,
17.0,8.0,54.0,1004,13.0,11,42.0,170,1.02,1.0
12.0,10.0,82.0,1009,11.0,10,39.0,175,1.02,4.0
14.0,11.0,82.0,1012,10.0,5,,7,1.02,4.0
11.0,10.0,84.0,1012,11.0,5,27.0,105,2.03,4.0
13.0,9.0,82.0,1019,5.0,3,,8,0.0,2.0
16.0,10.0,75.0,1020,23.0,5,,329,0.0,
14.0,12.0,86.0,1015,11.0,6,,351,0.51,3.0
14.0,13.0,88.0,1009,10.0,10,42.0,147,2.03,5.0
14.0,11.0,82.0,1003,12.0,11,48.0,197,0.0,4.0
13.0,8.0,73.0,1006,11.0,11,63.0,4,0.0,4.0
8.0,-1.0,56.0,1017,15.0,16,,4,0.0,1.0
6.0,1.0,68.0,1015,31.0,5,,342,0.0,
7.0,5.0,88.0,1003,10.0,8,,3,12.95,5.0
8.0,6.0,81.0,1001,11.0,10,50.0,260,0.0,4.0
9.0,7.0,75.0,1005,11.0,19,60.0,227,0.0,3.0
12.0,9.0,77.0,1013,12.0,21,53.0,221,0.25,3.0
11.0,11.0,95.0,1011,8.0,5,,110,6.1,6.0
12.0,12.0,93.0,1007,7.0,5,39.0,315,7.87,6.0
8.0,2.0,64.0,1016,13.0,11,,283,0.0,2.0
9.0,3.0,69.0,1022,16.0,8,37.0,39,0.0,1.0
7.0,2.0,74.0,1025,11.0,13,,7,2.03,5.0
10.0,11.0,98.0,1020,10.0,6,34.0,16,7.11,5.0
13.0,12.0,93.0,1015,10.0,5,48.0,193,0.51,5.0
11.0,8.0,85.0,1011,11.0,14,61.0,224,0.25,5.0
8.0,2.0,63.0,1011,12.0,18,50.0,3,0.0,2.0
8.0,1.0,61.0,1022,31.0,10,,31,0.0,
9.0,1.0,60.0,1021,31.0,11,,1,0.0,
13.0,9.0,73.0,1018,12.0,8,,42,0.0,4.0
12.0,10.0,84.0,1019,11.0,5,,125,0.0,4.0
13.0,11.0,85.0,1016,10.0,3,,33,0.0,4.0
11.0,11.0,92.0,1009,10.0,5,,123,0.25,5.0
11.0,8.0,82.0,1011,10.0,6,,13,0.0,4.0
9.0,6.0,81.0,1017,14.0,6,47.0,240,0.0,1.0
8.0,7.0,95.0,1019,6.0,5,,352,0.0,5.0
10.0,7.0,83.0,1019,7.0,3,,3,0.0,4.0
9.0,4.0,76.0,1022,12.0,10,32.0,316,0.0,3.0
9.0,7.0,84.0,1021,10.0,5,45.0,198,0.0,3.0
10.0,8.0,86.0,1019,8.0,3,,13,0.0,3.0
12.0,9.0,85.0,1019,9.0,3,,199,0.0,3.0
10.0,7.0,78.0,1013,10.0,6,32.0,191,0.25,4.0
4.0,0.0,68.0,1009,12.0,6,,340,0.0,2.0
3.0,-1.0,74.0,1008,13.0,8,45.0,286,0.0,2.0
6.0,-2.0,57.0,1012,12.0,11,52.0,353,0.0,3.0
6.0,-1.0,64.0,1006,12.0,6,39.0,355,0.0,5.0
3.0,-4.0,57.0,1011,16.0,10,,14,0.0,3.0
2.0,-3.0,67.0,1023,31.0,3,,350,0.0,
4.0,-2.0,74.0,1028,21.0,3,,187,0.0,
7.0,1.0,68.0,1023,12.0,11,55.0,255,0.0,1.0
6.0,-1.0,57.0,1020,14.0,18,,280,0.0,1.0
3.0,0.0,81.0,1021,22.0,5,,96,0.0,3.0
5.0,4.0,92.0,1017,8.0,5,,347,0.51,5.0
6.0,1.0,71.0,1022,6.0,10,45.0,4,0.0,6.0
4.0,-2.0,77.0,1026,28.0,5,,342,0.0,
2.0,-2.0,86.0,1022,10.0,5,,350,0.0,8.0
3.0,-2.0,79.0,1020,9.0,6,,345,0.0,
3.0,-1.0,83.0,1016,12.0,5,,354,0.0,2.0
3.0,2.0,88.0,1014,8.0,6,39.0,249,0.25,4.0
10.0,8.0,87.0,1011,9.0,19,61.0,186,0.76,6.0
12.0,9.0,84.0,1016,11.0,24,52.0,236,0.76,4.0
11.0,9.0,86.0,1022,11.0,21,58.0,227,0.0,4.0
9.0,5.0,65.0,1022,13.0,18,37.0,250,0.0,2.0
4.0,5.0,96.0,1024,4.0,5,,344,0.0,6.0
9.0,8.0,96.0,1022,5.0,5,,340,0.51,6.0
10.0,8.0,84.0,1019,11.0,11,42.0,205,0.0,4.0
12.0,9.0,81.0,1021,12.0,23,63.0,227,0.0,3.0
9.0,9.0,95.0,1026,8.0,6,,17,0.0,5.0
9.0,8.0,87.0,1024,9.0,6,,334,0.0,6.0
8.0,4.0,83.0,1019,8.0,5,,347,0.0,
7.0,5.0,85.0,1014,11.0,8,,339,0.0,4.0
6.0,3.0,78.0,1025,18.0,5,50.0,197,0.0,4.0
2.0,1.0,97.0,1032,7.0,5,,17,0.0,3.0
6.0,2.0,89.0,1032,7.0,5,,355,0.0,1.0
1.0,1.0,99.0,1027,4.0,5,,38,0.0,4.0
2.0,2.0,98.0,1032,3.0,3,,155,0.0,6.0
2.0,2.0,98.0,1027,3.0,5,,147,2.03,6.0
6.0,4.0,93.0,1021,7.0,5,23.0,154,1.02,4.0
6.0,2.0,81.0,1026,6.0,10,,12,0.0,4.0
7.0,-1.0,66.0,1034,31.0,5,,12,0.0,
4.0,-2.0,70.0,1038,31.0,5,,350,0.0,
4.0,-1.0,81.0,1034,15.0,5,,351,0.0,
3.0,0.0,85.0,1030,6.0,5,27.0,3,0.0,1.0
1.0,1.0,99.0,1029,2.0,5,,2,0.0,6.0
1.0,1.0,97.0,1030,5.0,5,,33,0.0,6.0
2.0,1.0,89.0,1027,6.0,5,,22,0.0,6.0
8.0,5.0,96.0,1025,4.0,3,,342,0.0,4.0
6.0,6.0,91.0,1024,6.0,5,,287,0.0,6.0
8.0,5.0,84.0,1018,9.0,11,50.0,217,2.03,4.0
6.0,0.0,68.0,1014,11.0,21,45.0,279,2.03,3.0
5.0,-1.0,63.0,1021,12.0,13,26.0,268,0.0,2.0
7.0,0.0,60.0,1019,20.0,19,55.0,270,0.0,1.0
8.0,4.0,76.0,1014,11.0,23,64.0,239,0.51,4.0
9.0,4.0,67.0,1014,12.0,19,42.0,265,0.0,2.0
11.0,9.0,86.0,1008,11.0,24,61.0,227,0.0,5.0
8.0,7.0,84.0,986,11.0,26,85.0,210,5.08,5.0
6.0,1.0,69.0,1001,11.0,19,53.0,249,0.25,3.0
6.0,-1.0,62.0,1008,12.0,18,47.0,269,0.25,2.0
2.0,1.0,83.0,1008,10.0,16,53.0,222,3.05,5.0
3.0,-1.0,66.0,1013,12.0,19,63.0,277,0.0,2.0
8.0,2.0,64.0,1012,11.0,23,53.0,280,0.0,2.0
6.0,2.0,79.0,1016,12.0,5,32.0,194,0.0,3.0
10.0,1.0,63.0,1018,10.0,10,42.0,36,0.0,2.0
6.0,3.0,81.0,1019,11.0,6,60.0,272,0.25,5.0
7.0,0.0,66.0,1026,19.0,13,39.0,184,0.0,1.0
5.0,1.0,83.0,1030,18.0,5,,351,0.0,
7.0,3.0,83.0,1030,16.0,5,,4,0.0,
8.0,4.0,84.0,1032,6.0,5,,353,0.0,
7.0,5.0,88.0,1024,5.0,8,53.0,216,0.51,4.0
7.0,1.0,62.0,1017,12.0,29,61.0,320,0.51,3.0
6.0,-3.0,52.0,1027,13.0,24,58.0,356,0.0,1.0
7.0,0.0,66.0,1030,13.0,5,23.0,195,0.0,1.0
8.0,2.0,72.0,1025,16.0,8,34.0,304,0.0,1.0
8.0,-2.0,52.0,1018,12.0,26,64.0,300,0.0,2.0
6.0,-4.0,48.0,1023,12.0,14,,352,0.0,3.0
4.0,-3.0,58.0,1019,12.0,10,63.0,1,0.0,4.0
6.0,-3.0,55.0,1023,12.0,11,27.0,346,0.0,3.0
4.0,0.0,76.0,1016,12.0,13,74.0,247,0.0,5.0
6.0,-3.0,56.0,1010,11.0,26,47.0,281,0.0,2.0
4.0,-3.0,56.0,1015,14.0,14,42.0,270,0.0,1.0
8.0,2.0,67.0,1021,11.0,5,,24,0.0,3.0
8.0,3.0,73.0,1023,23.0,5,,59,0.0,
8.0,2.0,71.0,1021,19.0,5,,346,0.0,1.0
7.0,3.0,77.0,1019,15.0,5,27.0,18,0.0,8.0
6.0,4.0,86.0,1014,8.0,6,48.0,280,0.25,5.0
9.0,6.0,82.0,1012,8.0,6,32.0,172,0.25,5.0
8.0,7.0,86.0,1011,10.0,10,,134,0.76,5.0
10.0,7.0,80.0,1013,9.0,6,39.0,250,0.0,4.0
8.0,6.0,81.0,1011,11.0,14,50.0,225,1.02,5.0
9.0,6.0,82.0,1003,10.0,14,50.0,232,2.03,5.0
3.0,-3.0,61.0,1008,13.0,24,58.0,360,0.0,2.0
3.0,-4.0,62.0,1018,13.0,8,47.0,325,0.0,2.0
4.0,-6.0,52.0,1020,12.0,16,53.0,6,0.0,2.0
3.0,-4.0,56.0,1020,12.0,10,,356,0.0,3.0
3.0,-2.0,66.0,1017,11.0,6,,87,0.0,5.0
3.0,-1.0,71.0,1012,11.0,16,52.0,24,0.76,5.0
8.0,-1.0,55.0,1013,12.0,13,,24,0.0,3.0
6.0,-1.0,64.0,1017,12.0,3,23.0,359,0.0,3.0
8.0,2.0,64.0,1014,12.0,8,27.0,120,0.0,2.0
9.0,4.0,73.0,1003,11.0,10,61.0,98,7.11,6.0
11.0,9.0,94.0,996,10.0,8,50.0,142,7.87,5.0
11.0,9.0,87.0,998,9.0,8,53.0,219,0.51,5.0
13.0,11.0,90.0,1002,9.0,19,87.0,195,8.89,5.0
10.0,8.0,90.0,1008,10.0,14,47.0,209,7.87,5.0
11.0,6.0,79.0,1007,10.0,13,71.0,213,4.06,4.0
9.0,5.0,77.0,1006,11.0,18,60.0,227,0.0,3.0
9.0,4.0,73.0,1006,11.0,26,64.0,240,0.0,2.0
8.0,2.0,66.0,1004,12.0,14,53.0,230,0.0,2.0
4.0,-4.0,51.0,1006,12.0,24,63.0,333,0.0,2.0
4.0,-4.0,50.0,1016,12.0,14,45.0,318,0.0,2.0
6.0,-3.0,53.0,1017,15.0,6,,154,0.0,1.0
8.0,2.0,66.0,1011,11.0,10,48.0,196,0.51,5.0
8.0,7.0,92.0,1001,9.0,8,47.0,257,3.05,5.0
8.0,0.0,55.0,1006,12.0,19,50.0,257,0.0,1.0
6.0,4.0,87.0,1004,10.0,6,39.0,321,0.51,4.0
9.0,3.0,70.0,1011,11.0,6,37.0,190,0.0,3.0
8.0,3.0,71.0,1016,18.0,8,32.0,22,0.0,2.0
7.0,6.0,83.0,1008,11.0,10,50.0,252,0.76,4.0
9.0,6.0,82.0,1004,10.0,8,55.0,174,2.03,4.0
10.0,6.0,79.0,1004,11.0,10,58.0,255,1.02,4.0
8.0,6.0,78.0,1009,11.0,21,72.0,234,0.51,5.0
11.0,11.0,89.0,1006,11.0,23,69.0,237,2.03,5.0
12.0,9.0,81.0,1003,11.0,16,53.0,222,0.51,4.0
13.0,8.0,74.0,1008,11.0,18,61.0,241,0.0,3.0
12.0,11.0,88.0,1011,11.0,26,52.0,225,2.03,5.0
13.0,5.0,57.0,1012,11.0,21,52.0,270,0.0,3.0
11.0,8.0,82.0,1007,10.0,13,48.0,199,4.06,4.0
11.0,6.0,71.0,1003,11.0,14,48.0,265,6.1,3.0
10.0,4.0,66.0,1009,11.0,16,48.0,248,0.25,2.0
9.0,6.0,84.0,1005,11.0,6,53.0,217,6.1,4.0
10.0,6.0,80.0,1001,11.0,11,40.0,215,0.25,4.0
7.0,2.0,70.0,1006,11.0,14,,29,0.0,4.0
6.0,-2.0,56.0,1017,12.0,11,34.0,348,0.0,2.0
6.0,0.0,66.0,1017,17.0,6,39.0,214,0.0,3.0
11.0,4.0,60.0,1012,12.0,19,47.0,259,0.0,3.0
11.0,6.0,69.0,1013,12.0,26,63.0,238,0.0,1.0
