wind_speed,visibility,precip,pressure,takeoff_risk,landing_risk,enroute_risk
10,10.0,2.03,1009,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
11,12.0,0.0,1003,LOW RISK,LOW RISK,ENROUTE SAFE
11,11.0,0.0,1006,LOW RISK,LOW RISK,ENROUTE SAFE
16,15.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
5,31.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
8,10.0,12.95,1003,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
10,11.0,0.0,1001,LOW RISK,LOW RISK,ENROUTE SAFE
19,11.0,0.0,1005,LOW RISK,MODERATE RISK,ENROUTE SAFE
21,12.0,0.25,1013,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
5,8.0,6.1,1011,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
5,7.0,7.87,1007,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
11,13.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
8,16.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
13,11.0,2.03,1025,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
6,10.0,7.11,1020,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
5,10.0,0.51,1015,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
14,11.0,0.25,1011,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
18,12.0,0.0,1011,LOW RISK,LOW RISK,ENROUTE SAFE
10,31.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
11,31.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
8,12.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
5,11.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
3,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.25,1009,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
6,10.0,0.0,1011,LOW RISK,LOW RISK,ENROUTE SAFE
6,14.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
5,6.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
3,7.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
10,12.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
3,8.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
3,9.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
6,10.0,0.25,1013,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
6,12.0,0.0,1009,LOW RISK,LOW RISK,ENROUTE SAFE
8,13.0,0.0,1008,LOW RISK,LOW RISK,ENROUTE SAFE
11,12.0,0.0,1012,LOW RISK,LOW RISK,ENROUTE SAFE
6,12.0,0.0,1006,LOW RISK,LOW RISK,ENROUTE SAFE
10,16.0,0.0,1011,LOW RISK,LOW RISK,ENROUTE SAFE
3,31.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
3,21.0,0.0,1028,LOW RISK,LOW RISK,ENROUTE SAFE
11,12.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
18,14.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
5,22.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
5,8.0,0.51,1017,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
10,6.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
5,28.0,0.0,1026,LOW RISK,LOW RISK,ENROUTE SAFE
5,10.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
6,9.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
5,12.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
6,8.0,0.25,1014,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
19,9.0,0.76,1011,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
24,11.0,0.76,1016,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
21,11.0,0.0,1022,MODERATE RISK,MODERATE RISK,ENROUTE SAFE
18,13.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
5,4.0,0.0,1024,MODERATE RISK,LOW RISK,ENROUTE CAUTION
5,5.0,0.51,1022,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
11,11.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
23,12.0,0.0,1021,MODERATE RISK,MODERATE RISK,ENROUTE SAFE
6,8.0,0.0,1026,LOW RISK,LOW RISK,ENROUTE SAFE
6,9.0,0.0,1024,LOW RISK,LOW RISK,ENROUTE SAFE
5,8.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
8,11.0,0.0,1014,LOW RISK,LOW RISK,ENROUTE SAFE
5,18.0,0.0,1025,LOW RISK,LOW RISK,ENROUTE SAFE
5,7.0,0.0,1032,LOW RISK,LOW RISK,ENROUTE SAFE
5,7.0,0.0,1032,LOW RISK,LOW RISK,ENROUTE SAFE
5,4.0,0.0,1027,MODERATE RISK,LOW RISK,ENROUTE CAUTION
3,3.0,0.0,1032,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
5,3.0,2.03,1027,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
5,7.0,1.02,1021,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
10,6.0,0.0,1026,LOW RISK,LOW RISK,ENROUTE SAFE
5,31.0,0.0,1034,LOW RISK,LOW RISK,ENROUTE SAFE
5,31.0,0.0,1038,LOW RISK,LOW RISK,ENROUTE SAFE
5,15.0,0.0,1034,LOW RISK,LOW RISK,ENROUTE SAFE
5,6.0,0.0,1030,LOW RISK,LOW RISK,ENROUTE SAFE
5,2.0,0.0,1029,HIGH RISK,MODERATE RISK,ENROUTE CRITICAL
5,5.0,0.0,1030,LOW RISK,LOW RISK,ENROUTE CAUTION
5,6.0,0.0,1027,LOW RISK,LOW RISK,ENROUTE SAFE
3,4.0,0.0,1025,MODERATE RISK,LOW RISK,ENROUTE CAUTION
5,6.0,0.0,1024,LOW RISK,LOW RISK,ENROUTE SAFE
11,9.0,2.03,1018,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
21,11.0,2.03,1014,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
13,12.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
19,20.0,0.0,1019,LOW RISK,MODERATE RISK,ENROUTE SAFE
23,11.0,0.51,1014,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
19,12.0,0.0,1014,LOW RISK,MODERATE RISK,ENROUTE SAFE
24,11.0,0.0,1008,MODERATE RISK,MODERATE RISK,ENROUTE SAFE
26,11.0,5.08,986,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
19,11.0,0.25,1001,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
18,12.0,0.25,1008,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
16,10.0,3.05,1008,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
19,12.0,0.0,1013,LOW RISK,MODERATE RISK,ENROUTE SAFE
23,11.0,0.0,1012,MODERATE RISK,MODERATE RISK,ENROUTE SAFE
5,12.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
10,10.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
6,11.0,0.25,1019,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
13,19.0,0.0,1026,LOW RISK,LOW RISK,ENROUTE SAFE
5,18.0,0.0,1030,LOW RISK,LOW RISK,ENROUTE SAFE
5,16.0,0.0,1030,LOW RISK,LOW RISK,ENROUTE SAFE
5,6.0,0.0,1032,LOW RISK,LOW RISK,ENROUTE SAFE
8,5.0,0.51,1024,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
29,12.0,0.51,1017,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
24,13.0,0.0,1027,MODERATE RISK,MODERATE RISK,ENROUTE SAFE
5,13.0,0.0,1030,LOW RISK,LOW RISK,ENROUTE SAFE
8,16.0,0.0,1025,LOW RISK,LOW RISK,ENROUTE SAFE
26,12.0,0.0,1018,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
14,12.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
10,12.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
11,12.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
13,12.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
26,11.0,0.0,1010,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
14,14.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
5,11.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
5,23.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
5,19.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
5,15.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
6,8.0,0.25,1014,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
6,8.0,0.25,1012,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
10,10.0,0.76,1011,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
6,9.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
14,11.0,1.02,1011,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
14,10.0,2.03,1003,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
24,13.0,0.0,1008,MODERATE RISK,MODERATE RISK,ENROUTE SAFE
8,13.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
16,12.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
10,12.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
6,11.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
16,11.0,0.76,1012,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
13,12.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
3,12.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
8,12.0,0.0,1014,LOW RISK,LOW RISK,ENROUTE SAFE
10,11.0,7.11,1003,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
8,10.0,7.87,996,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
8,9.0,0.51,998,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
19,9.0,8.89,1002,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
14,10.0,7.87,1008,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
13,10.0,4.06,1007,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
18,11.0,0.0,1006,LOW RISK,LOW RISK,ENROUTE SAFE
26,11.0,0.0,1006,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
14,12.0,0.0,1004,LOW RISK,LOW RISK,ENROUTE SAFE
24,12.0,0.0,1006,MODERATE RISK,MODERATE RISK,ENROUTE SAFE
14,12.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
6,15.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
10,11.0,0.51,1011,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
8,9.0,3.05,1001,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
19,12.0,0.0,1006,LOW RISK,MODERATE RISK,ENROUTE SAFE
6,10.0,0.51,1004,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
6,11.0,0.0,1011,LOW RISK,LOW RISK,ENROUTE SAFE
8,18.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
10,11.0,0.76,1008,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
8,10.0,2.03,1004,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
10,11.0,1.02,1004,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
21,11.0,0.51,1009,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
23,11.0,2.03,1006,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
16,11.0,0.51,1003,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
18,11.0,0.0,1008,LOW RISK,LOW RISK,ENROUTE SAFE
26,11.0,2.03,1011,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
21,11.0,0.0,1012,MODERATE RISK,MODERATE RISK,ENROUTE SAFE
13,10.0,4.06,1007,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
14,11.0,6.1,1003,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
16,11.0,0.25,1009,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
6,11.0,6.1,1005,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
11,11.0,0.25,1001,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
14,11.0,0.0,1006,LOW RISK,LOW RISK,ENROUTE SAFE
11,12.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
6,17.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
19,12.0,0.0,1012,LOW RISK,MODERATE RISK,ENROUTE SAFE
26,12.0,0.0,1013,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
19,12.0,0.0,1017,LOW RISK,MODERATE RISK,ENROUTE SAFE
18,11.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
16,12.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
5,27.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
8,31.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
10,15.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
6,24.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
8,31.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
8,21.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
11,17.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
13,30.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
8,31.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
11,29.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
10,17.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
6,14.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
11,12.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
11,12.0,6.1,1015,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
14,11.0,6.1,1009,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
18,12.0,0.0,1009,LOW RISK,LOW RISK,ENROUTE SAFE
19,11.0,1.02,1009,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
8,11.0,1.02,1011,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
5,10.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
6,12.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
8,12.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
6,13.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
6,17.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
11,19.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
11,12.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
8,16.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
11,12.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
8,12.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
6,12.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
10,16.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
8,14.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
11,12.0,3.05,1011,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
10,11.0,0.51,1003,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
10,12.0,0.0,1003,LOW RISK,LOW RISK,ENROUTE SAFE
16,10.0,6.1,1000,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
16,11.0,3.05,1007,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
13,11.0,0.76,1016,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
6,12.0,0.51,1018,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
10,12.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
11,12.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
11,20.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
6,20.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
6,26.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
11,12.0,0.51,1015,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
10,12.0,1.02,1010,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
16,12.0,0.0,1010,LOW RISK,LOW RISK,ENROUTE SAFE
18,12.0,5.08,1013,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
6,11.0,4.06,1017,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
13,14.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
11,31.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
14,15.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
11,31.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
8,31.0,0.0,1014,LOW RISK,LOW RISK,ENROUTE SAFE
8,13.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
13,12.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
14,11.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
18,12.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
16,11.0,1.02,1014,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
8,11.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
6,13.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
5,16.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
11,15.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
11,15.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
10,31.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
10,30.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
16,13.0,0.0,1010,LOW RISK,LOW RISK,ENROUTE SAFE
16,13.0,0.0,1011,LOW RISK,LOW RISK,ENROUTE SAFE
10,12.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
6,11.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
6,13.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
5,20.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
8,28.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
13,31.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
10,28.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
13,31.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
8,13.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
11,28.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
13,31.0,0.0,1024,LOW RISK,LOW RISK,ENROUTE SAFE
8,17.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
8,14.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
10,14.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
6,17.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
13,31.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
11,17.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
6,31.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
8,31.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
8,26.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
8,14.0,0.51,1017,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
11,19.0,0.0,1014,LOW RISK,LOW RISK,ENROUTE SAFE
8,22.0,0.0,1012,LOW RISK,LOW RISK,ENROUTE SAFE
10,27.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
13,29.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
13,21.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
10,22.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
10,22.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
11,19.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
11,14.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
10,14.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
8,12.0,0.0,1014,LOW RISK,LOW RISK,ENROUTE SAFE
10,12.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
6,13.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
10,15.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
8,30.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
10,17.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
10,14.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
11,13.0,0.0,1012,LOW RISK,LOW RISK,ENROUTE SAFE
16,12.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
5,16.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
6,31.0,0.0,1024,LOW RISK,LOW RISK,ENROUTE SAFE
10,31.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
11,29.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
16,26.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
11,31.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
6,31.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
10,31.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
11,31.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
10,14.0,0.0,1012,LOW RISK,LOW RISK,ENROUTE SAFE
8,20.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
10,31.0,0.0,1024,LOW RISK,LOW RISK,ENROUTE SAFE
8,31.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
8,31.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
8,12.0,1.02,1015,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
10,18.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
8,15.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
10,12.0,0.0,1018,LOW RISK,LOW RISK,ENROUTE SAFE
10,16.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
8,15.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
6,20.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
8,15.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
10,31.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
6,31.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
8,25.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
6,27.0,0.0,1014,LOW RISK,LOW RISK,ENROUTE SAFE
6,12.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
14,14.0,0.0,1014,LOW RISK,LOW RISK,ENROUTE SAFE
13,12.0,0.0,1011,LOW RISK,LOW RISK,ENROUTE SAFE
10,15.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
14,15.0,6.1,1015,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
10,12.0,0.0,1019,LOW RISK,LOW RISK,ENROUTE SAFE
6,13.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
6,13.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
10,15.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
6,31.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
6,19.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
6,31.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
10,13.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
8,13.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
10,11.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
6,11.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
6,31.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
8,16.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
14,12.0,2.03,1020,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
10,24.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
8,19.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
8,20.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
6,31.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
6,29.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
5,31.0,0.0,1014,LOW RISK,LOW RISK,ENROUTE SAFE
8,18.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
8,31.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
10,31.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
8,31.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
8,14.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
6,15.0,0.0,1020,LOW RISK,LOW RISK,ENROUTE SAFE
6,31.0,0.0,1016,LOW RISK,LOW RISK,ENROUTE SAFE
6,15.0,0.0,1014,LOW RISK,LOW RISK,ENROUTE SAFE
5,15.0,0.0,1015,LOW RISK,LOW RISK,ENROUTE SAFE
11,12.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
19,9.0,9.91,1009,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
21,12.0,0.0,1011,MODERATE RISK,MODERATE RISK,ENROUTE SAFE
14,11.0,0.51,1011,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
16,11.0,0.25,1013,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
5,11.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
8,11.0,0.0,1013,LOW RISK,LOW RISK,ENROUTE SAFE
10,11.0,2.03,1017,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
3,13.0,0.0,1023,LOW RISK,LOW RISK,ENROUTE SAFE
10,13.0,0.0,1024,LOW RISK,LOW RISK,ENROUTE SAFE
10,31.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
5,17.0,0.0,1022,LOW RISK,LOW RISK,ENROUTE SAFE
6,12.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
5,31.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
6,19.0,0.0,1014,LOW RISK,LOW RISK,ENROUTE SAFE
8,31.0,0.0,1017,LOW RISK,LOW RISK,ENROUTE SAFE
6,13.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
6,13.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
8,12.0,0.0,1021,LOW RISK,LOW RISK,ENROUTE SAFE
